"题目","朝代","作者","内容"
"宋宗庙登歌八首 北平府君歌","隋","无名氏","绵绵遐绪，明昭载融。汉德未远，尧有遗风。于穆皇祖，永世克隆。本支惟庆，贻厥靡穷。乃立清庙，清庙肃肃。乃备礼容，礼容穆穆。显允皇祖，昭是嗣服。锡兹繁祉，聿怀多福。四县既序，箫管既举。堂献六瑚，庭万八羽。先王有典，克禋皇祖。不显洪烈，永介休祜。钟鼓喤喤，威仪将将。温恭礼乐，致享曾皇。迈德垂仁，系轨重光。天命纯嘏，惠我无疆。铄矣皇祖，帝度其心。永言配命，播兹徽音。思我茂猷，如玉如金。骏奔在陛，是鉴是歆。烝哉孝皇，齐圣广渊。发祥诞庆，景祚自天。德敷金石，道被管弦。有命既集，徽风永宣。惟天有命，眷求上哲。赫矣圣武，抚运桓扰。功并敷土，道均汝坟。止戈曰武，经纬称文。鸟龙失纪，云火代名。受终改物，作我宋京。至道惟王，大业有劭。降德兆民，升歌清庙。奕奕寝庙，奉璋在庭。笙龠既列，牺象既盈。黍稷匪芳，明祀惟馨。乐具礼充，洁羞荐诚。神之格思，介以休祯。济济群辟，永观厥成。"
"齐前后舞歌二首 前舞阶步歌","隋","无名氏","天挺圣哲，三方维纲。川岳伊宁，七曜重光。茂育万物，众庶咸康。道用潜通，仁施遐扬。德厚坤极，功高昊苍。舞象盛容，德以歌章。八音既节，龙跃凤翔。皇基永树，二仪等长。皇皇我后，绍业盛明。涤拂除秽，宇宙载清。允执中和，以莅苍生。玄化远被，兆世轨形。何以崇德，乃作九成。妍步恂恂，雅曲芬馨。八风清鼓，应以祥祯。泽浩天下，功齐百灵。"
"地驱乐歌","隋","无名氏","青青黄黄，雀石颓唐。槌杀野牛，押杀野羊。驱羊入谷，自羊在前。老女不嫁，蹋地唤天。侧侧力力，念君无极。枕郎左臂，随郎转侧。摩将郎须，看郎颜色。郎不念女，不可与力。"
"陇头流水歌","隋","无名氏","陇头流水，流离西下。念吾一身，飘然旷野。西上陇阪，羊肠九回。山高谷深，不觉脚酸。手攀弱枝。足逾弱泥。"
"陇头歌辞","隋","无名氏","陇头流水，流离山下。念吾一身，飘然旷野。朝发欣城，暮宿陇头。寒不能语，舌卷入喉。陇头流水，鸣声幽咽。遥望秦川，心肠断绝。"
"元会大飨歌十首 肆夏","隋","无名氏","昊苍眷命，兴王统天。业高帝始，道貌皇先。礼成化穆，乐合风宣。宾朝荒夏，对扬穹玄。夏正肇旦，周物充庭。具僚在位，俯伏无声。大君穆穆，宸仪动睟。日煦天回，万灵胥萃。天子南面，乾覆离明。三千咸列，万国填并。犹从禹会，如次汤庭。奉兹一德，上下和平。我应天历，四海为家。协同内外，混一戎华。鹤盖龙马，风乘云车。夏章夷服，其会如麻。九宾有仪，八音有节。肃肃于位，饮和在列。四序氤氲，三光昭晰。君哉大矣，轩唐比辙。皇运应箓，廓定区寓。受终以文，构业以武。尧昔命舜，舜亦命禹。大人驭历，重规沓矩。钦明在上，昭纳八夤。从灵体极，诞圣穷神。化生群品，陶育烝人。展礼肆乐，协此元春。万方咸暨，三揖以申。垂旒冯玉，五瑞交陈。拜稽有章，升降有节。圣皇负扆，虞唐比烈。大齐统历，道化光明。马图呈宝，龟箓告灵。百蛮非众，八荒非逖。同作尧人，俱包禹迹。天覆地载，成以四时。惟皇是则，比大于兹。群星拱极，众川赴海。万寓骏奔，一朝咸在。齐之以礼，相趋帝庭。应规蹈矩，玉色金声。动之以乐，和风四布。龙申凤舞，鸾歌麟步。"
"文武舞歌四首 文舞阶步辞","隋","无名氏","我后降德，肇峻皇基。摇铃大号，振铎命期。云行雨洽，天临地持。茫茫区宇，万代一时。文来武肃，成定于兹。象容则舞，歌德言诗。锵锵金石，列列匏丝。凤仪龙至，乐我雍熙。皇天有命，归我大齐。受兹华玉，爰锡玄圭。奄家环海，实子蒸黎。图开宝匣，检封芝泥。无思不顺，自东徂西。教南暨朔，罔敢或携。比日之明，如天之大。神化之洽，率土无外。眇眇舟车，华戎毕会。祠我春秋，服我冠带。仪协震象，乐均天籁。蹈武在庭，其容蔼蔼。大齐统历，天鉴孔昭。金人降泛，火凤来巢。眇均虞德，干戚降苗。夙沙攻主，归我轩朝。礼符揖让，乐契咸韶。蹈扬惟序，律度时调。天眷横流，宅心玄圣。祖功宗德，重光袭映。我皇恭己，诞膺灵命。宇外斯烛，域中咸镜。悠悠率土，时惟保定。微微动植，莫违其性。仁丰庶物，施洽群生。海宁洛变，契此休明。雅宣茂烈，颂纪英声。铿锽钟鼓，掩抑箫笙。歌之不足，舞以礼成。铄矣王度，缅迈千龄。"
"陈太庙舞辞七首 凯容舞","隋","无名氏","于赫皇祖，宫墙高嶷。迈彼厥初，成兹峻机。缦乐简简，閟寝翼翼。祼飨若存，惟灵靡测。昭哉上德，浚彼洪源。道光前训，庆流后昆。神猷绵邈，清庙斯存。以享以祀，惟祖惟尊。选辰崇飨，饰礼严敬。靡爱牲牢，兼馨粢盛。明明烈祖，龙光远映。肇我王风，形斯舞咏。道遥积庆，德远昌基。永言祖武，致享从思。九章停列，八舞回墀。灵其降止，百福来绥。肇迹缔基，义标鸿篆。恭惟载德，琼源方阐。享荐三清，筵陈四琏。增我堂构，式敷帝典。皇祖执德，长发其祥。显仁藏用，怀道韬光。宁斯閟寝，合此萧芗。永昭贻厥，还符剪商。烝哉圣祖，抚运升离。道周经纬，功格玄只。方轩迈扈，比舜陵妫。缉熙是咏，钦明在斯。云雷遘屯，图南共举。大定扬越，震威衡楚。四奥宅心，九畴还叙。景星出翼，非云入吕。德畅容辞，庆昭羽缀。于穆清庙，载扬徽烈。嘉玉既陈，丰盛斯洁。是将是享，鸿猷无绝。"
"共戏乐","隋","无名氏","齐世方昌书轨同。万宇献乐列国风。时泰民康人物盛。腰鼓铃柈各相竞。长袖翩翩若鸿惊。纤腰袅袅会人情。观风采乐德化昌。圣皇万寿乐未央。"
"时人为何子朗语","隋","无名氏","东海三何。子朗最多。人中爽爽何子朗。"
"清河民为宋世良谣","隋","无名氏","宁度东吴会稽。不历成公曲堤。曲堤虽险贼何益。但有宋公自屏迹。"
"乌夜啼","隋","无名氏","歌舞诸少年，娉婷无穜迹。菖蒲花可怜，闻名不曾识。长樯铁鹿子，布帆阿那起。诧侬安在间，一去数千里。辞家远行去，侬欢独离居。此日无啼音，裂帛作还书。可怜乌臼鸟，强言知天曙。无故三更啼，欢子冒暗去。乌生如欲飞，飞飞各自去。生离无安心，夜啼至天曙。笼窗窗不开，荡户户不动。欢下葳蕤龠，交侬那得往。远望千里烟，隐当在欢家。欲飞无两翅，当奈独思何。巴陵三江口，芦荻齐如麻。执手与欢别，痛切当奈何。"
"琅琊王歌辞","隋","无名氏","新买五尺刀，悬著中梁柱。一日三摩娑，剧于十五女。琅琊复琅琊，琅琊大道王。阳春二三月，单衫绣裲裆。东山看西水，水流盘石间。公死姥更嫁，孤儿甚可怜。琅琊复琅琊，琅琊大道王。鹿鸣思长章，愁人思故乡。长安十二门，光门最妍雅。渭水从垄来，浮游渭桥下。琅琊复琅琊，女郎大道王。孟阳三四月，移铺逐阴凉。客行依主人，愿得主人强。猛虎依深山，愿得松柏长。懀马高缠鬃，遥知身是龙。谁能骑此马，唯有广平公。"
"钜鹿公主歌辞","隋","无名氏","官家出游雷大鼓。细乘犊车开后户。车前女子年十五。手弹琵琶玉节舞。钜鹿公主殷照女。皇帝陛下万几主。"
"紫骝马歌辞","隋","无名氏","烧火烧野田，野鸭飞上天。童男娶寡妇，壮女笑杀人。高高山头树，风吹叶落去。一去数千里，何当还故处。十五从军征，八十始得归。道逢乡里人，家中有阿谁。遥看是君家，松柏冢累累。兔从狗窦入，雉从梁上飞。中庭生旅谷，井上生旅葵。舂谷持作饭，采葵持作羹。羹饭一时熟，不知饴阿谁。出门东向望，泪落沾我衣。"
"折杨柳歌辞","隋","无名氏","上马不捉鞭，反折杨柳枝。蹀座吹长笛，愁杀行客儿。腹中愁不乐，愿作郎马鞭。出入擐郎臂，蹀座郎膝边。放马两泉泽，忘不著连羁。担鞍逐马走，何见得马骑。遥看孟津河，杨柳郁婆娑。我是虏家儿，不解汉儿歌。健儿须快马，快马须健儿。䟤跋黄尘下，然后别雄雌。"
"幽州马客吟歌辞","隋","无名氏","快马常苦瘦，剿儿常苦贫。黄禾起羸马，有钱始作人。荧荧帐中烛，烛灭不久停。盛时不作乐，春花不重生。南山自言高，只与北山齐。女儿自言好，故入郎君怀。郎著紫裤褶，女著彩夹裙。男女共燕游，黄花生后园。黄花郁金色，绿蛇衔珠丹。辞谢床上女，还我十指环。"
"五音曲 角引","隋","无名氏","萌生触发。岁在春。咸池始奏。德尚仁。惉懘以息。和且均。执衡司事。宅离方。滔滔夏日。火德昌。八音备举。乐无疆。八音资始。君五声。兴此和乐。感百精。优游律吕。被咸英。司秋纪兑。奏西音。激扬钟石。和瑟琴。风流福被。乐愔愔。玄英纪运。冬冰折。物为音本。和且悦。穷高测深。长无绝。"
"十索四首","隋","丁六娘","裙裁孔雀罗，红绿相参对。映以蛟龙锦，分明奇可爱。粗细君自知，从郎索衣带。为性爱风光，偏憎良夜促。曼眼腕中娇，相看无厌足。欢情不耐眠，从郎索花烛。君言花胜人，人今去花近。寄语落花风，莫吹花落尽。欲作胜花妆，从郎索红粉。二八好容颜，非意得相关。逢桑欲采折，寻枝倒懒攀。欲呈纤纤手，从郎索指环。"
"十索二首","隋","丁六娘","含娇不自转，送眼劳相望。无那关情伴，共入同心帐。欲防人眼多，从郎索锦障。兰房下翠帷，莲帐舒鸳锦。欢情宜早畅，密意须同寝。欲共作缠绵，从郎索花枕。"
"临去箸诗三首","隋","马明生","太和何久长，人命将不永。吸如朝露晞，奄忽睡觉醒。生生世所悟，伤生由莫静。我将寻真人，澄神挹容景。盘桓昆陵宫，玄都可驰骋。涓子牵我游，太真来见省。朝朝王母前，夕归钟岳岭。仰采琼瑶葩，俯漱琳琅井。千龄犹一刻，万纪如电顷。天地自有常，人命最险毳。年若惊弦发，时犹轻矢逝。虽有灼灼姿，玉为尘生秽。秋草无秋耀，绿叶岂终岁。惜彼繁茂摧，哀彼寒霜厉。有存理必亡，有兴故有废。真官戏玄津，与物无凝滞。神冲紫霄内，形栖山水际。对虚忘有怀，游目托容裔。风尘将何来，真道故可大。浊尘谅为叹，世乐岂足预。振褐扫尘遐，飘飘独远举。寥寥岩岳际，萧萧纵万虑。灵真与我游，落景乘鸿御。朝乘云轮来，夕驾扶摇去。嗷嘈天地中，嚣声安得附。"
"圜丘歌八首 昭夏","隋","牛弘等奉诏作","肃祭典，协良辰。具嘉荐，俟皇臻。礼方成，乐已变。感灵心，回天眷。辟华阙，下乾宫。乘精气，御祥风。望爟火，通田烛。膺介圭，受瑄玉。神之临，庆阴阴。烟衢洞，宸路深。善既福，德斯辅。流鸿祚，遍区寓。享序洽，祀礼施。神之驾，严将驰。奔精驱，长离耀。牲烟达，絜诚照。腾日驭，鼓电鞭。辞下土，升上玄。瞻寥廓，杳无际。澹群心，留馀惠。"
"圜丘歌八首 其二 皇夏","隋","牛弘等奉诏作","于穆我后，昭明有融。道济区域，功格玄穹。百神警卫，万国承风。仁深德厚，信洽义丰。明发思政，勤忧在躬。鸿基惟永，福祚长隆。德深礼大，道高飨穆。就阳斯恭，陟配惟肃。血膋升气，冕裘标服。诚感清玄，信陈史祝。祗承灵贶，载膺多福。肇禋崇祀，式奉尊灵。因高尽敬，扫地推诚。六宗随兆，五纬陪营。云和发韵，孤竹扬声。我粢既絜，我酌惟明。元神是鉴，百禄来成。皇矣上帝，受命自天。睿图作极，文教遐宣。四方监观，万国陶甄。有苗斯格，无得称焉。天地之经，和乐具举。休徵咸萃，要荒式序。正位履端，秋霜春雨。礼以恭事，荐以飨时。载清玄酒，备絜芗萁。回旒分爵，思媚轩墀。惠均撤俎，祥降受厘。十伦以具，百福斯滋。克昌厥德，永祚鸿基。御历膺期，乘乾表则。成功戡乱，顺时经国。兵畅五材，武弘七德。憬彼遐裔，化行充塞。三道备举，二仪交泰。情发自中，义均莫大。祀敬恭肃，钟鼓繁会。万国斯欢，兆民斯赖。享兹介福，康哉元首。惠我无疆，天长地久。"
"朝日夕月歌二首 朝日諴夏","隋","牛弘等奉诏作","扶木上朝暾，嵫山沈暮景。寒来游晷促，暑至驰辉永。时和合璧耀，俗泰重轮明。执圭尽昭事，服冕罄虔诚。澄辉烛地域，流耀镜天仪。历草随弦长，珠胎逐望亏。成形表蟾兔，窃药资王母。西郊礼既成，幽坛福惟厚。"
"方丘歌四首 昭夏","隋","牛弘等奉诏作","柔功畅，阴德昭。陈瘗典，盛玄郊。篚幂清，膋鬯馥。皇情虔，具寮肃。笙颂合，鼓鼗会。出桂旌，屯孔盖。敬如在，肃有承。神胥乐，庆福膺。奠既彻，献已周。竦灵驾，逝远游。洞四极，吊九县。庆方流，祉恒遍。埋玉气，掩牲芬。晰神理，显国文。"
